,min,avg
5176,431.0,502.94
5177,442.0,504.69
5178,422.0,505.1
5179,440.0,504.49
5180,443.0,504.73
5181,438.0,505.63
5182,439.0,504.08
5183,434.0,502.87
5184,437.0,502.65
5185,436.0,502.25
5186,438.0,503.25
5187,436.0,505.59
5188,445.0,505.44
5189,447.0,505.94
5190,451.0,506.57
5191,446.0,508.08
5192,427.0,508.14
5193,435.0,506.95
5194,441.0,506.89
5195,434.0,507.15
5196,435.0,505.69
5197,428.0,506.37
5198,446.0,506.82
5199,446.0,505.82
5200,428.0,506.58
5201,452.0,506.47
5202,428.0,506.27
5203,444.0,506.41
5204,417.0,505.03
5205,442.0,504.03
5206,435.0,504.44
5207,428.0,504.41
5208,440.0,502.73
5209,436.0,501.69
5210,430.0,504.15
5211,440.0,505.13
5212,437.0,506.61
5213,432.0,506.74
5214,427.0,506.34
5215,431.0,508.25
5216,435.0,509.08
5217,439.0,510.12
5218,433.0,510.71
5219,443.0,510.12
5220,433.0,509.56
5221,445.0,510.14
5222,456.0,510.44
5223,440.0,510.4
5224,454.0,511.83
5225,438.0,511.65
5226,450.0,510.75
5227,424.0,509.63
5228,438.0,510.75
5229,443.0,510.88
5230,444.0,510.62
5231,444.0,510.16
5232,440.0,510.14
5233,450.0,509.12
5234,432.0,508.86
5235,436.0,508.76
5236,435.0,507.4
5237,420.0,508.36
5238,437.0,507.98
5239,445.0,509.47
5240,457.0,509.91
5241,448.0,509.44
5242,442.0,510.07
5243,410.0,507.87
5244,440.0,509.08
5245,439.0,509.63
5246,440.0,510.62
5247,442.0,510.39
5248,426.0,510.86
5249,400.0,509.13
5250,406.0,508.48
5251,431.0,508.89
5252,444.0,509.26
5253,439.0,508.13
5254,442.0,508.43
5255,441.0,508.59
5256,436.0,508.06
5257,432.0,507.11
5258,424.0,506.45
5259,427.0,505.81
5260,432.0,505.77
5261,433.0,506.36
5262,436.0,507.87
5263,463.0,508.2
5264,436.0,507.32
5265,438.0,507.95
5266,447.0,508.19
5267,444.0,508.81
5268,446.0,509.24
5269,457.0,510.7
5270,457.0,510.77
5271,432.0,511.58
5272,450.0,509.17
5273,441.0,508.28
5274,446.0,509.46
5275,450.0,508.34
5276,450.0,510.29
5277,448.0,509.77
5278,419.0,508.41
5279,437.0,507.43
5280,411.0,506.8
5281,404.0,507.4
5282,414.0,507.32
5283,451.0,507.26
5284,429.0,507.44
5285,452.0,507.61
5286,461.0,507.65
5287,442.0,506.93
5288,436.0,507.15
5289,443.0,506.65
5290,430.0,508.04
5291,440.0,509.24
5292,453.0,509.62
5293,431.0,509.41
5294,443.0,508.19
5295,438.0,510.02
5296,439.0,509.65
5297,440.0,510.38
5298,438.0,509.27
5299,444.0,507.5
5300,418.0,508.35
5301,433.0,507.62
5302,434.0,507.07
5303,432.0,505.74
5304,441.0,506.05
5305,452.0,504.51
5306,446.0,504.64
5307,452.0,505.63
5308,450.0,507.2
5309,449.0,506.99
5310,446.0,507.21
5311,430.0,505.27
5312,435.0,505.51
5313,415.0,505.31
5314,430.0,505.12
5315,434.0,504.51
5316,441.0,504.27
5317,433.0,505.38
5318,447.0,505.23
5319,447.0,504.78
5320,450.0,503.68
5321,432.0,504.17
5322,443.0,505.39
5323,434.0,506.26
5324,447.0,506.13
5325,436.0,506.72
5326,441.0,505.93
5327,423.0,507.84
5328,441.0,506.83
5329,449.0,506.47
5330,442.0,505.25
5331,440.0,505.59
5332,445.0,506.28
5333,444.0,506.11
5334,428.0,506.03
5335,437.0,506.39
5336,439.0,505.04
5337,436.0,505.35
5338,446.0,505.17
5339,445.0,506.83
5340,449.0,507.29
5341,417.0,506.59
5342,430.0,505.98
5343,449.0,504.6
5344,436.0,504.42
5345,441.0,506.51
5346,437.0,505.32
5347,441.0,503.17
5348,429.0,503.32
5349,422.0,503.54
5350,434.0,503.51
5351,421.0,503.16
5352,437.0,502.54
5353,450.0,502.58
5354,436.0,504.17
5355,420.0,504.68
5356,418.0,506.38
5357,434.0,507.76
5358,410.0,508.67
5359,420.0,509.31
5360,425.0,507.57
5361,420.0,508.32
5362,434.0,507.9
5363,437.0,505.39
5364,424.0,506.02
5365,423.0,507.29
5366,427.0,504.84
5367,435.0,504.75
5368,432.0,505.33
5369,421.0,506.01
5370,437.0,505.11
5371,441.0,507.37
5372,433.0,507.38
5373,446.0,507.44
5374,445.0,506.62
5375,437.0,506.66
5376,414.0,507.4
5377,415.0,507.13
5378,414.0,506.0
5379,425.0,505.74
5380,415.0,504.86
5381,442.0,504.63
5382,440.0,506.39
5383,433.0,506.1
5384,446.0,506.07
5385,438.0,507.23
5386,452.0,505.92
5387,438.0,505.37
5388,438.0,507.73
5389,406.0,508.08
5390,422.0,507.03
5391,430.0,507.54
5392,447.0,506.13
5393,448.0,505.93
5394,446.0,504.81
5395,407.0,504.46
5396,410.0,504.91
5397,429.0,503.87
5398,408.0,504.12
5399,429.0,505.85
5400,442.0,506.19
5401,447.0,506.55
5402,428.0,505.29
5403,420.0,505.1
5404,453.0,504.94
5405,454.0,505.47
5406,432.0,504.49
5407,437.0,505.67
5408,439.0,506.14
5409,455.0,506.5
5410,445.0,507.87
5411,445.0,506.83
5412,438.0,507.25
5413,438.0,506.95
5414,434.0,507.19
5415,435.0,507.85
5416,447.0,507.27
5417,440.0,507.36
5418,402.0,506.67
5419,412.0,507.42
5420,438.0,506.94
5421,433.0,506.76
5422,428.0,505.25
5423,443.0,506.45
5424,437.0,504.76
5425,446.0,504.55
5426,431.0,504.26
5427,436.0,502.69
5428,437.0,503.2
5429,439.0,502.57
5430,425.0,502.57
5431,411.0,501.86
5432,427.0,502.28
5433,446.0,504.05
5434,443.0,504.41
5435,434.0,504.66
5436,424.0,504.17
5437,450.0,505.12
5438,434.0,507.01
5439,452.0,506.33
5440,440.0,505.34
5441,442.0,504.39
5442,429.0,504.03
5443,431.0,504.98
5444,423.0,505.25
5445,441.0,506.01
5446,425.0,505.22
5447,439.0,506.13
5448,432.0,506.31
5449,429.0,507.44
5450,449.0,508.87
5451,424.0,508.51
5452,450.0,509.33
5453,438.0,509.6
5454,445.0,509.66
5455,436.0,508.82
5456,423.0,508.64
5457,429.0,506.6
5458,444.0,507.15
5459,420.0,505.82
5460,454.0,505.73
5461,429.0,506.11
5462,447.0,506.02
5463,445.0,504.91
5464,441.0,505.29
5465,439.0,503.28
5466,430.0,502.7
5467,432.0,502.67
5468,442.0,503.88
5469,432.0,504.12
5470,418.0,503.96
5471,440.0,503.69
5472,426.0,504.66
5473,438.0,504.97
5474,412.0,504.55
5475,425.0,505.07
5476,438.0,505.99
5477,430.0,506.35
5478,430.0,507.16
5479,436.0,507.68
5480,435.0,506.37
5481,440.0,505.12
5482,426.0,505.3
5483,427.0,505.43
5484,420.0,506.57
5485,430.0,506.43
5486,422.0,509.01
5487,438.0,508.24
5488,444.0,509.69
5489,448.0,509.54
5490,443.0,510.12
5491,446.0,511.09
5492,441.0,511.71
5493,436.0,513.2
5494,452.0,511.78
5495,429.0,511.93
5496,443.0,511.62
5497,425.0,510.44
5498,432.0,512.23
5499,449.0,512.11
5500,439.0,511.31
5501,417.0,509.8
5502,418.0,509.91
5503,442.0,511.34
5504,442.0,510.25
5505,436.0,510.54
5506,428.0,510.31
5507,436.0,510.92
5508,436.0,510.08
5509,445.0,510.09
5510,440.0,509.51
5511,432.0,510.14
5512,420.0,511.52
5513,444.0,511.35
5514,442.0,511.71
5515,447.0,511.06
5516,442.0,510.79
5517,435.0,511.28
5518,445.0,510.93
5519,440.0,509.51
5520,426.0,511.61
5521,436.0,511.35
5522,438.0,510.54
5523,444.0,509.92
5524,441.0,509.94
5525,444.0,510.89
5526,445.0,511.3
5527,436.0,509.23
5528,455.0,509.02
5529,431.0,508.75
5530,447.0,508.9
5531,447.0,509.32
5532,418.0,507.9
5533,418.0,507.74
5534,429.0,506.94
5535,426.0,505.94
5536,437.0,506.78
5537,434.0,506.77
5538,439.0,506.26
5539,420.0,506.75
5540,438.0,506.99
5541,426.0,506.25
5542,432.0,506.75
5543,447.0,506.53
5544,432.0,506.16
5545,442.0,506.06
5546,421.0,505.12
5547,452.0,504.19
5548,441.0,504.55
5549,434.0,505.45
5550,447.0,505.62
5551,448.0,505.78
5552,422.0,505.29
5553,431.0,505.62
5554,418.0,506.07
5555,432.0,505.27
5556,438.0,504.54
5557,451.0,504.16
5558,422.0,502.08
5559,429.0,501.64
5560,429.0,501.96
5561,413.0,501.06
5562,433.0,500.87
5563,417.0,501.31
5564,419.0,501.44
5565,427.0,504.99
5566,434.0,506.96
5567,448.0,507.55
5568,449.0,508.19
5569,441.0,506.08
5570,426.0,505.97
5571,416.0,505.39
5572,432.0,506.37
5573,439.0,504.28
5574,429.0,503.9
5575,427.0,503.46
5576,435.0,504.26
5577,436.0,503.34
5578,425.0,503.7
5579,410.0,502.51
5580,423.0,502.2
5581,413.0,501.92
5582,435.0,502.72
5583,442.0,503.51
5584,436.0,503.26
5585,440.0,502.82
5586,419.0,504.33
5587,421.0,503.95
5588,451.0,504.21
5589,428.0,504.94
5590,412.0,506.27
5591,430.0,506.72
5592,433.0,507.11
5593,433.0,506.26
5594,432.0,504.48
5595,424.0,504.9
5596,440.0,504.25
5597,430.0,503.81
5598,424.0,504.08
5599,427.0,503.61
5600,437.0,502.84
5601,428.0,501.56
5602,407.0,502.6
5603,413.0,504.25
5604,431.0,506.46
5605,406.0,507.13
5606,426.0,507.49
5607,451.0,506.33
5608,443.0,506.6
5609,443.0,507.38
5610,442.0,506.5
5611,438.0,506.3
5612,431.0,506.55
5613,429.0,506.48
5614,447.0,506.07
5615,437.0,506.57
5616,431.0,507.48
5617,428.0,507.73
5618,436.0,507.45
5619,432.0,507.28
5620,434.0,506.69
5621,447.0,508.03
5622,450.0,508.74
5623,451.0,507.57
5624,438.0,507.99
5625,457.0,507.06
5626,447.0,507.03
5627,434.0,504.82
5628,431.0,505.16
5629,440.0,506.21
5630,422.0,505.2
5631,440.0,506.03
5632,429.0,506.39
5633,413.0,506.4
5634,409.0,508.06
5635,448.0,508.21
5636,433.0,508.75
5637,443.0,509.15
5638,434.0,507.83
5639,443.0,507.09
5640,437.0,507.02
5641,442.0,506.17
5642,437.0,505.98
5643,438.0,504.91
5644,444.0,504.94
5645,444.0,506.37
5646,426.0,506.39
5647,422.0,507.01
5648,440.0,506.68
5649,440.0,506.32
5650,442.0,506.42
5651,438.0,506.11
5652,436.0,507.05
5653,439.0,508.22
5654,438.0,507.9
5655,419.0,508.23
5656,429.0,506.12
5657,425.0,506.31
5658,428.0,505.73
5659,436.0,505.46
5660,426.0,505.47
5661,424.0,505.91
5662,444.0,504.78
5663,423.0,503.26
5664,410.0,502.71
5665,411.0,501.33
5666,413.0,502.61
5667,415.0,502.45
5668,427.0,504.18
5669,436.0,504.31
5670,403.0,506.25
5671,430.0,506.15
5672,411.0,506.14
5673,426.0,506.34
5674,434.0,505.91
5675,445.0,507.02
5676,435.0,507.24
5677,410.0,507.52
5678,443.0,507.46
5679,435.0,508.53
5680,426.0,507.62
5681,450.0,506.95
5682,422.0,503.96
5683,443.0,504.36
5684,438.0,505.75
5685,441.0,504.76
5686,412.0,503.86
5687,419.0,505.63
5688,448.0,506.58
5689,423.0,505.76
5690,440.0,505.44
5691,425.0,505.93
5692,439.0,505.58
5693,424.0,505.19
5694,439.0,504.63
5695,456.0,503.43
5696,439.0,504.47
5697,419.0,504.07
5698,418.0,505.45
5699,436.0,506.56
5700,431.0,506.34
5701,442.0,506.77
5702,439.0,505.97
5703,436.0,506.03
5704,414.0,505.99
5705,451.0,507.48
5706,446.0,508.52
5707,427.0,508.81
5708,418.0,509.42
5709,423.0,510.84
5710,430.0,508.55
5711,434.0,508.39
5712,445.0,507.0
5713,416.0,505.67
5714,411.0,505.08
5715,423.0,503.62
5716,417.0,504.04
5717,428.0,504.9
5718,455.0,506.45
5719,413.0,507.86
5720,451.0,507.21
5721,437.0,506.88
5722,451.0,506.63
5723,459.0,507.01
5724,450.0,506.47
5725,442.0,506.57
5726,437.0,507.09
5727,447.0,507.05
5728,444.0,506.54
5729,443.0,506.4
5730,433.0,506.67
5731,426.0,506.34
5732,420.0,506.15
5733,434.0,505.66
5734,440.0,505.34
5735,444.0,503.74
5736,437.0,504.04
5737,427.0,504.78
5738,449.0,504.29
5739,439.0,505.06
5740,430.0,504.34
5741,440.0,504.75
5742,435.0,505.67
5743,446.0,505.52
5744,445.0,507.42
5745,438.0,506.39
5746,428.0,506.1
5747,449.0,504.9
5748,441.0,503.98
5749,437.0,503.11
5750,424.0,503.5
5751,436.0,505.77
5752,426.0,506.19
5753,435.0,505.41
5754,438.0,506.57
5755,433.0,507.29
5756,430.0,506.97
5757,444.0,505.84
5758,448.0,506.01
5759,435.0,505.56
5760,451.0,504.7
5761,448.0,504.6
5762,440.0,504.74
5763,433.0,505.46
5764,439.0,506.39
5765,447.0,506.93
5766,425.0,507.05
5767,421.0,506.43
5768,438.0,506.18
5769,432.0,507.74
5770,434.0,507.93
5771,448.0,507.72
5772,444.0,509.03
5773,440.0,508.41
5774,445.0,510.76
5775,450.0,510.55
5776,457.0,510.01
5777,431.0,509.03
5778,449.0,508.88
5779,448.0,509.55
5780,443.0,508.23
5781,443.0,508.0
5782,422.0,507.32
5783,427.0,506.69
5784,411.0,507.54
5785,424.0,506.6
5786,436.0,506.92
5787,441.0,506.63
5788,437.0,507.69
5789,447.0,508.68
5790,443.0,508.97
5791,432.0,511.49
5792,454.0,511.18
5793,448.0,510.82
5794,456.0,511.32
5795,447.0,512.16
5796,449.0,511.23
5797,442.0,511.88
5798,401.0,510.86
5799,459.0,510.27
5800,448.0,509.82
5801,445.0,509.62
5802,450.0,507.97
5803,445.0,506.23
5804,428.0,506.62
5805,431.0,506.39
5806,434.0,506.33
5807,446.0,507.55
5808,440.0,507.44
5809,441.0,506.63
5810,430.0,507.09
5811,436.0,507.0
5812,420.0,507.86
5813,436.0,509.36
5814,421.0,508.38
5815,431.0,508.65
5816,445.0,509.38
5817,433.0,510.26
5818,441.0,510.42
5819,434.0,510.41
5820,447.0,509.64
5821,420.0,508.78
5822,432.0,507.59
5823,425.0,507.55
5824,436.0,508.19
5825,416.0,510.19
5826,440.0,510.1
5827,431.0,510.52
5828,437.0,509.41
5829,444.0,507.39
5830,456.0,509.39
5831,443.0,509.92
5832,432.0,509.64
5833,439.0,508.31
5834,406.0,506.07
5835,421.0,506.46
5836,448.0,507.65
5837,416.0,507.25
5838,444.0,507.63
5839,431.0,508.66
5840,436.0,507.31
5841,432.0,506.86
5842,431.0,507.65
5843,420.0,507.2
5844,389.0,508.14
5845,432.0,508.77
5846,437.0,508.28
5847,424.0,508.66
5848,435.0,508.61
5849,451.0,509.19
5850,455.0,511.58
5851,444.0,510.63
5852,428.0,509.57
5853,435.0,510.96
5854,432.0,510.45
5855,440.0,511.11
5856,460.0,512.54
5857,455.0,513.25
5858,442.0,511.96
5859,451.0,510.84
5860,446.0,510.49
5861,434.0,509.65
5862,450.0,510.31
5863,436.0,508.98
5864,449.0,508.61
5865,443.0,509.24
5866,444.0,509.99
5867,434.0,507.65
5868,414.0,507.46
5869,450.0,505.6
5870,433.0,506.04
5871,436.0,507.32
5872,460.0,506.7
5873,446.0,506.47
5874,444.0,506.87
5875,433.0,505.58
5876,434.0,506.5
5877,432.0,506.5
5878,445.0,507.58
5879,435.0,508.41
5880,454.0,508.88
5881,447.0,509.3
5882,437.0,508.62
5883,438.0,508.02
5884,422.0,507.57
5885,419.0,508.68
5886,432.0,507.54
5887,440.0,504.92
5888,453.0,503.59
5889,445.0,504.21
5890,438.0,504.46
5891,432.0,505.09
5892,425.0,505.52
5893,435.0,505.17
5894,432.0,505.06
5895,439.0,503.82
5896,440.0,504.17
5897,417.0,505.71
5898,416.0,504.44
5899,419.0,505.99
5900,437.0,505.62
5901,437.0,506.39
5902,418.0,504.25
5903,426.0,504.17
5904,419.0,503.68
5905,418.0,502.75
5906,414.0,502.43
5907,403.0,503.05
5908,394.0,500.69
5909,408.0,501.6
5910,431.0,500.81
5911,424.0,501.36
5912,413.0,499.84
5913,440.0,499.08
5914,442.0,501.47
5915,444.0,502.03
5916,439.0,502.5
5917,462.0,503.7
5918,433.0,502.34
5919,438.0,501.73
5920,435.0,501.41
5921,443.0,501.07
5922,431.0,500.05
5923,443.0,499.66
5924,439.0,499.81
5925,427.0,500.92
5926,423.0,502.8
5927,430.0,502.78
5928,437.0,502.4
5929,408.0,503.15
5930,420.0,505.01
5931,426.0,505.33
5932,431.0,505.83
5933,426.0,505.38
5934,439.0,505.88
5935,393.0,506.4
5936,419.0,507.08
5937,441.0,507.75
5938,429.0,507.4
5939,441.0,506.52
5940,452.0,507.99
5941,438.0,507.8
5942,445.0,507.24
5943,439.0,508.39
5944,454.0,507.27
5945,443.0,506.96
5946,443.0,506.19
5947,440.0,505.59
5948,433.0,503.56
5949,437.0,503.25
5950,429.0,502.71
5951,451.0,503.55
5952,428.0,504.97
5953,447.0,505.87
5954,431.0,505.0
5955,438.0,505.15
5956,419.0,504.8
5957,434.0,502.59
5958,417.0,504.13
5959,419.0,504.78
5960,438.0,504.85
5961,433.0,503.87
5962,431.0,504.25
5963,427.0,505.01
5964,441.0,504.01
5965,452.0,503.93
5966,444.0,503.54
5967,439.0,503.1
5968,434.0,503.7
5969,424.0,503.76
5970,439.0,502.94
5971,443.0,504.72
5972,435.0,507.08
5973,448.0,507.73
5974,445.0,507.53
5975,447.0,507.42
5976,437.0,506.97
5977,449.0,506.51
5978,453.0,504.99
5979,452.0,505.3
5980,445.0,505.41
5981,438.0,505.5
5982,448.0,504.71
5983,432.0,505.15
5984,430.0,504.71
5985,428.0,505.44
5986,429.0,505.53
5987,437.0,504.03
5988,432.0,502.72
5989,425.0,502.38
5990,412.0,502.7
5991,446.0,503.77
5992,430.0,502.56
5993,438.0,502.79
5994,438.0,503.47
5995,436.0,504.02
5996,448.0,503.95
5997,434.0,505.33
5998,428.0,507.16
5999,416.0,507.03
6000,438.0,507.15
6001,448.0,507.52
6002,430.0,508.03
6003,416.0,506.91
6004,430.0,507.66
6005,387.0,507.27
6006,420.0,506.13
6007,433.0,506.77
6008,441.0,505.53
6009,449.0,506.41
6010,433.0,506.6
6011,441.0,507.32
6012,438.0,506.7
6013,420.0,505.95
6014,411.0,505.67
6015,395.0,506.59
6016,439.0,505.1
6017,442.0,505.76
6018,443.0,506.8
6019,445.0,506.27
6020,448.0,508.14
6021,424.0,508.26
6022,427.0,507.37
6023,425.0,506.12
6024,418.0,506.83
6025,439.0,505.47
6026,427.0,505.33
6027,440.0,503.95
6028,435.0,504.53
6029,432.0,505.26
6030,453.0,505.8
6031,452.0,505.21
6032,413.0,505.27
6033,423.0,505.96
6034,431.0,506.17
6035,451.0,505.31
6036,443.0,505.77
6037,420.0,506.02
6038,441.0,505.48
6039,431.0,504.74
6040,441.0,504.88
6041,446.0,507.03
6042,430.0,507.22
6043,404.0,508.24
6044,394.0,507.15
6045,426.0,505.86
6046,420.0,506.14
6047,413.0,506.64
6048,426.0,504.62
6049,423.0,506.7
6050,428.0,509.17
6051,413.0,508.11
6052,414.0,507.52
6053,410.0,506.83
6054,430.0,506.42
6055,416.0,506.01
6056,430.0,506.0
6057,431.0,505.9
6058,436.0,504.88
6059,405.0,504.98
6060,433.0,504.2
6061,407.0,506.29
6062,443.0,505.7
6063,444.0,506.64
6064,447.0,506.48
6065,421.0,505.89
6066,451.0,504.3
6067,432.0,504.66
6068,425.0,504.67
6069,443.0,503.02
6070,442.0,506.05
6071,433.0,505.68
6072,424.0,506.63
6073,426.0,508.24
6074,436.0,507.7
6075,433.0,507.08
6076,439.0,508.22
6077,426.0,508.51
6078,434.0,507.9
6079,444.0,507.95
6080,433.0,507.63
6081,425.0,507.36
6082,418.0,506.04
6083,433.0,505.98
6084,441.0,505.94
6085,435.0,506.25
6086,428.0,505.84
6087,434.0,505.62
6088,433.0,505.87
6089,442.0,505.99
6090,445.0,504.56
6091,444.0,504.46
6092,456.0,503.74
6093,423.0,502.6
6094,450.0,503.75
6095,420.0,504.32
6096,436.0,503.07
6097,449.0,503.42
6098,428.0,504.09
6099,450.0,503.76
6100,416.0,504.49
6101,441.0,503.86
6102,431.0,503.59
6103,427.0,502.42
6104,433.0,502.23
6105,423.0,502.12
6106,391.0,502.72
6107,417.0,504.69
6108,422.0,505.71
6109,422.0,506.37
6110,428.0,506.81
6111,412.0,507.38
6112,399.0,507.92
6113,412.0,507.27
6114,401.0,505.68
6115,398.0,503.92
6116,424.0,504.16
6117,436.0,504.23
6118,443.0,504.14
6119,438.0,502.97
6120,416.0,502.68
6121,417.0,501.78
6122,422.0,501.96
6123,435.0,500.0
6124,408.0,500.54
6125,425.0,501.2
6126,447.0,500.84
6127,426.0,501.02
6128,433.0,500.58
6129,434.0,501.42
6130,415.0,502.57
6131,427.0,502.42
6132,440.0,501.63
6133,437.0,501.11
6134,398.0,501.75
6135,432.0,502.07
6136,430.0,502.48
6137,444.0,502.48
6138,438.0,501.76
6139,419.0,500.64
6140,427.0,499.68
6141,417.0,501.35
6142,435.0,501.87
6143,433.0,504.54
6144,431.0,503.64
6145,428.0,504.97
6146,440.0,505.34
6147,425.0,507.54
6148,430.0,507.73
6149,436.0,506.73
6150,441.0,504.93
6151,431.0,507.21
6152,443.0,507.55
6153,382.0,507.99
6154,431.0,508.23
6155,438.0,508.87
6156,449.0,509.67
6157,435.0,509.13
6158,452.0,507.88
6159,444.0,506.39
6160,433.0,504.89
6161,448.0,506.07
6162,433.0,506.6
6163,452.0,505.92
6164,430.0,505.06
6165,443.0,507.04
6166,431.0,508.3
6167,438.0,509.17
6168,435.0,509.91
6169,433.0,508.75
6170,446.0,508.42
6171,442.0,507.09
6172,434.0,506.24
6173,432.0,507.25
6174,437.0,507.48
6175,437.0,506.56
6176,445.0,506.59
6177,450.0,507.53
6178,442.0,506.85
6179,443.0,506.67
6180,422.0,508.25
6181,429.0,509.64
6182,434.0,508.56
6183,443.0,509.11
6184,431.0,509.16
6185,428.0,508.41
6186,434.0,506.27
6187,430.0,504.87
6188,434.0,504.72
6189,442.0,505.54
6190,444.0,504.26
6191,444.0,505.4
6192,411.0,505.61
6193,427.0,506.49
6194,434.0,507.29
6195,445.0,507.82
6196,429.0,507.82
6197,400.0,507.44
6198,441.0,507.36
6199,422.0,507.03
6200,435.0,509.19
6201,417.0,510.0
6202,443.0,511.52
6203,426.0,510.47
6204,426.0,509.99
6205,429.0,509.22
6206,426.0,508.81
6207,432.0,509.32
6208,441.0,509.38
6209,434.0,509.45
6210,452.0,509.61
6211,447.0,509.69
6212,444.0,509.4
6213,437.0,508.9
6214,445.0,509.43
6215,443.0,508.38
6216,443.0,508.27
6217,435.0,508.09
6218,428.0,509.14
6219,428.0,508.63
6220,429.0,506.95
6221,425.0,505.3
6222,439.0,504.7
6223,438.0,504.97
6224,427.0,505.92
6225,422.0,504.71
6226,441.0,504.4
6227,446.0,505.19
6228,435.0,504.88
6229,434.0,502.3
6230,432.0,503.67
6231,451.0,505.15
6232,435.0,506.25
6233,434.0,507.21
6234,425.0,507.11
6235,445.0,504.95
6236,450.0,504.87
6237,445.0,504.72
6238,401.0,505.94
6239,407.0,507.12
6240,404.0,507.18
6241,448.0,506.69
6242,442.0,505.59
6243,396.0,505.46
6244,419.0,505.17
6245,437.0,505.51
6246,440.0,504.78
6247,443.0,506.45
6248,414.0,505.34
6249,416.0,504.67
6250,447.0,504.15
6251,439.0,504.29
6252,426.0,505.54
6253,432.0,506.23
6254,440.0,507.19
6255,435.0,507.52
6256,442.0,506.73
6257,437.0,507.76
6258,449.0,507.1
6259,436.0,506.53
6260,448.0,506.91
6261,449.0,505.64
6262,445.0,504.89
6263,434.0,503.69
6264,436.0,502.78
6265,435.0,503.94
6266,435.0,504.73
6267,434.0,506.19
6268,438.0,508.25
6269,444.0,507.98
6270,453.0,509.29
6271,404.0,509.61
6272,393.0,509.5
6273,433.0,509.01
6274,446.0,508.87
6275,443.0,508.78
6276,451.0,508.35
6277,435.0,507.6
6278,440.0,507.86
6279,428.0,507.37
6280,444.0,508.02
6281,442.0,507.71
6282,446.0,507.74
6283,424.0,507.01
6284,412.0,506.3
6285,431.0,506.0
6286,407.0,505.86
6287,429.0,507.05
6288,409.0,506.15
6289,417.0,506.36
6290,424.0,506.86
6291,399.0,507.46
6292,424.0,508.17
6293,430.0,508.05
6294,434.0,508.14
6295,426.0,507.47
6296,439.0,508.26
6297,442.0,508.32
6298,449.0,509.03
6299,447.0,510.22
6300,438.0,510.35
6301,434.0,511.02
6302,434.0,509.89
6303,432.0,510.32
6304,435.0,509.75
6305,445.0,509.32
6306,423.0,508.53
6307,427.0,509.24
6308,426.0,511.15
6309,434.0,512.09
6310,443.0,511.63
6311,447.0,511.45
6312,437.0,511.83
6313,428.0,511.21
6314,445.0,510.18
6315,452.0,510.45
6316,427.0,510.34
6317,446.0,509.78
6318,446.0,508.77
6319,439.0,506.23
6320,443.0,508.26
6321,452.0,506.91
6322,446.0,506.16
6323,439.0,505.89
6324,441.0,504.45
6325,434.0,504.71
6326,440.0,505.64
6327,437.0,506.04
6328,432.0,505.88
6329,420.0,505.67
6330,411.0,505.09
6331,413.0,506.5
6332,397.0,505.83
6333,421.0,504.41
6334,443.0,503.83
6335,444.0,504.66
6336,447.0,507.37
6337,452.0,507.05
6338,441.0,508.29
6339,451.0,507.79
6340,455.0,507.39
6341,436.0,506.67
6342,423.0,505.18
6343,426.0,506.67
6344,437.0,508.81
6345,429.0,509.68
6346,426.0,510.28
6347,436.0,510.23
6348,444.0,510.4
6349,447.0,511.03
6350,442.0,512.25
6351,448.0,511.6
6352,439.0,512.94
6353,452.0,513.04
6354,444.0,511.29
6355,424.0,509.48
6356,424.0,509.69
6357,434.0,510.17
6358,427.0,509.54
6359,431.0,509.89
6360,413.0,510.7
6361,422.0,508.27
6362,422.0,508.87
6363,434.0,508.41
6364,394.0,508.81
6365,345.0,509.28
6366,439.0,511.26
6367,417.0,511.27
6368,430.0,508.73
6369,441.0,508.39
6370,439.0,507.97
6371,433.0,507.55
6372,448.0,509.05
6373,422.0,508.81
6374,450.0,508.45
6375,453.0,506.82
6376,443.0,508.27
6377,450.0,506.89
6378,441.0,507.62
6379,446.0,508.25
6380,433.0,507.38
6381,441.0,509.33
6382,435.0,508.49
6383,458.0,508.06
6384,436.0,507.81
6385,437.0,507.22
6386,441.0,505.77
6387,440.0,506.39
6388,432.0,504.96
6389,423.0,504.38
6390,451.0,503.75
6391,434.0,504.14
6392,428.0,505.15
6393,426.0,505.43
6394,432.0,505.19
6395,423.0,505.51
6396,431.0,506.83
6397,448.0,507.47
6398,444.0,507.64
6399,438.0,507.1
6400,420.0,507.04
6401,426.0,507.36
6402,435.0,507.21
6403,439.0,506.83
6404,431.0,506.68
6405,434.0,505.78
6406,388.0,506.24
6407,414.0,506.98
6408,426.0,506.43
6409,447.0,506.32
6410,436.0,506.77
6411,425.0,507.38
6412,442.0,507.27
6413,438.0,505.9
6414,440.0,505.18
6415,437.0,505.57
6416,434.0,506.13
6417,430.0,506.0
6418,412.0,505.6
6419,458.0,506.02
6420,456.0,506.19
6421,430.0,505.9
6422,418.0,506.43
6423,411.0,508.7
6424,425.0,508.04
6425,435.0,507.94
6426,434.0,507.7
6427,424.0,508.74
6428,447.0,507.56
6429,441.0,506.69
6430,452.0,506.12
6431,449.0,507.16
6432,436.0,508.05
6433,416.0,506.78
6434,443.0,505.77
6435,442.0,506.54
6436,443.0,505.68
6437,443.0,507.51
6438,436.0,507.21
6439,434.0,506.86
6440,439.0,506.52
6441,416.0,505.5
6442,429.0,505.62
6443,432.0,506.9
6444,452.0,507.91
6445,441.0,509.14
6446,439.0,509.12
6447,431.0,507.69
